epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,2323.48,1.33968,0.6501,0.983,0.82662,0.72562,0.79255,0.40525,1.52917,0.74608,1.01974,0.001222,0.001222,0.001222
135,2340.42,1.30864,0.64334,0.97846,0.86643,0.72555,0.80584,0.41746,1.51771,0.73362,1.0154,0.001156,0.001156,0.001156
136,2357.74,1.28055,0.64644,0.97196,0.84043,0.73512,0.80063,0.41458,1.51067,0.74677,1.01444,0.00109,0.00109,0.00109
137,2374.68,1.30811,0.63844,0.97018,0.84377,0.72287,0.80249,0.40698,1.53803,0.74494,1.02038,0.001024,0.001024,0.001024
138,2391.79,1.30547,0.64829,0.9858,0.83168,0.73693,0.79109,0.41627,1.49327,0.74843,1.01372,0.000958,0.000958,0.000958
139,2408.75,1.30264,0.63492,0.97524,0.83567,0.74665,0.80055,0.42466,1.49091,0.73813,1.00791,0.000892,0.000892,0.000892
140,2426.25,1.29299,0.63586,0.97162,0.85852,0.73518,0.80088,0.42088,1.49295,0.7301,1.00953,0.000826,0.000826,0.000826
141,2469.95,1.33237,0.64371,0.98987,0.85388,0.72467,0.79012,0.40628,1.55114,0.77631,1.03027,0.00076,0.00076,0.00076
142,2486.11,1.28862,0.62771,0.98166,0.84657,0.72658,0.79324,0.41123,1.51982,0.75226,1.02031,0.000694,0.000694,0.000694
143,2502.08,1.27536,0.61373,0.98416,0.84623,0.7208,0.7884,0.41565,1.4896,0.73832,1.00938,0.000628,0.000628,0.000628
144,2518.13,1.28996,0.61491,0.9936,0.83832,0.73858,0.79566,0.41612,1.50564,0.73942,1.01496,0.000562,0.000562,0.000562
145,2534.21,1.27805,0.60883,0.98029,0.83297,0.72945,0.7913,0.41321,1.50709,0.74341,1.01428,0.000496,0.000496,0.000496
146,2550.23,1.26689,0.5957,0.98132,0.83347,0.74474,0.79825,0.41578,1.50191,0.73799,1.01461,0.00043,0.00043,0.00043
147,2566.26,1.28813,0.61159,0.9808,0.84958,0.73136,0.79911,0.41746,1.51576,0.73546,1.02021,0.000364,0.000364,0.000364
148,2582.37,1.26563,0.60032,0.97079,0.85874,0.72646,0.80346,0.41915,1.49454,0.73331,1.01201,0.000298,0.000298,0.000298
149,2599.05,1.27343,0.61051,0.98181,0.83607,0.73627,0.79725,0.41915,1.49317,0.73709,1.01232,0.000232,0.000232,0.000232
150,2615.78,1.25982,0.59815,0.97144,0.84088,0.73805,0.79721,0.42056,1.49114,0.74002,1.01283,0.000166,0.000166,0.000166
